code,term,dmd_id,dmd_type,bnf_code
400780006,VMP previous to 38896911000001108,400780006,VMP,0601012V0AAAAAA
400844000,VMP previous to 36048911000001105,400844000,VMP,0601012G0AAAHAH
400847007,VMP previous to 36047111000001106,400847007,VMP,0601012V0AAABAB
400877001,VMP previous to 38897011000001107,400877001,VMP,0601012V0AAADAD
409121008,VMP previous to 42088711000001104,409121008,VMP,0601023V0AAAAAA
409122001,VMP previous to 42088911000001102,409122001,VMP,0601023V0AAABAB
409124000,VMP previous to 42088811000001107,409124000,VMP,0601023V0AAADAD
409125004,VMP previous to 42089011000001106,409125004,VMP,0601023V0AAACAC
409197000,VMP previous to 42085011000001109,409197000,VMP,0601022B0AAAIAI
409361001,VMP previous to 38893811000001107,409361001,VMP,0601022B0AAATAT
411533003,VMP previous to 38893711000001104,411533003,VMP,0601022B0AAAVAV
412448008,VMP previous to 36047211000001100,412448008,VMP,0601011P0AAAAAA
419873003,VMP previous to 42086111000001104,419873003,VMP,0601023W0AAAAAA
423962004,VMP previous to 42089811000001100,423962004,VMP,0601023X0AAACAC
424345005,VMP previous to 42089711000001108,424345005,VMP,0601023X0AAAAAA
424513004,VMP previous to 42089911000001105,424513004,VMP,0601023X0AAABAB
443067000,VMP previous to 39703811000001106,443067000,VMP,0601023ACAAABAB
443713000,VMP previous to 39703911000001101,443713000,VMP,0601023ACAAAAAA
5211211000001108,VMP previous to 42086411000001109,5211211000001108,VMP,0601023B0AAACAC
5322611000001103,VMP previous to 42088711000001104,5322611000001103,VMP,0601023V0AAAAAA
5322711000001107,VMP previous to 42088911000001102,5322711000001107,VMP,0601023V0AAABAB
8175511000001106,VMP previous to 42089011000001106,8175511000001106,VMP,0601023V0AAACAC
8285611000001103,VMP previous to 42088811000001107,8285611000001103,VMP,0601023V0AAADAD
8664311000001109,VMP previous to 42085011000001109,8664311000001109,VMP,0601022B0AAAIAI
8991411000001102,VMP previous to 39113511000001101,8991411000001102,VMP,0601022B0AAASAS
